,country,area,size,date,price
11889,Indonesia,NUSA TENGGARA BARAT,30-39.9 pcs/kg,2023-06-05,77333.33
11890,Indonesia,NUSA TENGGARA BARAT,30-39.9 pcs/kg,2023-06-12,78000.0
11891,Indonesia,NUSA TENGGARA BARAT,30-39.9 pcs/kg,2023-06-19,78333.33
11892,Indonesia,NUSA TENGGARA BARAT,30-39.9 pcs/kg,2023-06-26,73000.0
11893,Indonesia,NUSA TENGGARA BARAT,30-39.9 pcs/kg,2023-07-03,81000.0
11894,Indonesia,NUSA TENGGARA BARAT,30-39.9 pcs/kg,2023-07-10,79000.0
11895,Indonesia,NUSA TENGGARA BARAT,30-39.9 pcs/kg,2023-07-17,75000.0
11896,Indonesia,NUSA TENGGARA BARAT,30-39.9 pcs/kg,2023-07-24,73000.0
11897,Indonesia,NUSA TENGGARA BARAT,30-39.9 pcs/kg,2023-07-31,76500.0
11898,Indonesia,NUSA TENGGARA BARAT,30-39.9 pcs/kg,2023-08-07,76000.0
11899,Indonesia,NUSA TENGGARA BARAT,30-39.9 pcs/kg,2023-08-14,78000.0
11900,Indonesia,NUSA TENGGARA BARAT,30-39.9 pcs/kg,2023-08-21,78000.0
11901,Indonesia,NUSA TENGGARA BARAT,30-39.9 pcs/kg,2023-08-28,78000.0
11902,Indonesia,NUSA TENGGARA BARAT,30-39.9 pcs/kg,2023-09-04,78000.0
11903,Indonesia,NUSA TENGGARA BARAT,30-39.9 pcs/kg,2023-09-11,78000.0
11904,Indonesia,NUSA TENGGARA BARAT,30-39.9 pcs/kg,2023-09-18,78000.0
11905,Indonesia,NUSA TENGGARA BARAT,30-39.9 pcs/kg,2023-09-25,78000.0
11906,Indonesia,NUSA TENGGARA BARAT,30-39.9 pcs/kg,2023-10-02,79000.0
11907,Indonesia,NUSA TENGGARA BARAT,30-39.9 pcs/kg,2023-10-09,78000.0
11908,Indonesia,NUSA TENGGARA BARAT,30-39.9 pcs/kg,2023-10-23,78000.0
11944,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-01-06,57000.0
11945,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-01-13,57000.0
11946,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-01-20,57000.0
11947,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-01-27,57000.0
11948,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-02-03,57000.0
11949,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-02-10,57000.0
11950,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-02-17,57000.0
11951,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-02-24,57000.0
11952,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-03-02,57000.0
11953,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-03-09,57000.0
11954,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-03-16,57000.0
11955,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-03-23,57000.0
11956,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-03-30,57000.0
11957,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-04-06,65000.0
11958,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-04-13,70000.0
11959,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-04-20,73000.0
11960,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-04-27,75000.0
11961,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-05-04,75000.0
11962,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-05-11,75000.0
11963,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-05-18,77000.0
11964,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-05-25,78000.0
11965,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-06-01,75000.0
11966,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-06-08,76000.0
11967,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-06-15,77000.0
11968,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-06-22,78000.0
11969,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-06-29,78000.0
11970,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-07-06,78000.0
11971,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-07-13,79000.0
11972,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-07-20,78200.0
11973,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-07-27,79000.0
11974,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-08-03,78666.66
11975,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-08-10,82000.0
11976,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-08-17,82000.0
11977,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-08-24,82000.0
11978,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-08-31,83000.0
11979,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-09-07,83000.0
11980,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-09-14,83000.0
11981,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-09-21,83000.0
11982,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-09-28,81000.0
11983,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-10-05,80000.0
11984,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-10-12,79000.0
11985,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-10-19,79000.0
11986,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-10-26,78666.66
11987,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-11-02,80000.0
11988,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-11-09,78000.0
11989,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-11-16,81333.33
11990,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-11-23,77000.0
11991,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-11-30,76000.0
11992,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-12-07,76000.0
11993,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-12-14,75000.0
11994,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-12-21,75000.0
11995,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2020-12-28,74500.0
11996,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-01-04,73000.0
11997,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-01-11,73000.0
11998,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-01-18,73000.0
11999,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-01-25,72000.0
12000,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-02-01,73000.0
12001,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-02-08,74000.0
12002,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-02-15,75000.0
12003,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-02-22,75000.0
12004,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-03-01,75000.0
12005,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-03-08,75000.0
12006,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-03-15,75000.0
12007,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-03-22,76000.0
12008,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-03-29,77000.0
12009,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-04-05,77000.0
12010,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-04-12,79000.0
12011,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-04-19,79000.0
12012,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-04-26,79000.0
12013,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-05-03,79000.0
12014,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-05-10,81000.0
12015,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-05-17,83000.0
12016,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-05-24,83000.0
12017,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-05-31,84000.0
12018,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-06-07,84000.0
12019,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-06-14,84333.33
12020,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-06-21,84000.0
12021,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-06-28,85000.0
12022,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-07-05,85000.0
12023,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-07-12,83000.0
12024,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-07-19,82000.0
12025,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-07-26,79666.66
12026,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-08-02,79666.66
12027,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-08-09,79000.0
12028,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-08-16,78000.0
12029,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-08-23,78500.0
12030,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-08-30,79000.0
12031,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-09-06,81000.0
12032,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-09-13,83000.0
12033,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-09-20,86000.0
12034,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-09-27,87000.0
12035,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-10-04,87000.0
12036,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-10-11,87000.0
12037,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-10-18,88000.0
12038,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-10-25,88000.0
12039,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-11-01,89000.0
12040,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-11-08,88000.0
12041,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-11-15,92000.0
12042,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-11-22,92000.0
12043,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-11-29,85000.0
12044,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-12-06,84000.0
12045,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-12-13,79000.0
12046,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-12-20,80000.0
12047,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2021-12-27,82000.0
12048,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-01-03,84000.0
12049,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-01-10,85000.0
12050,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-01-17,87000.0
12051,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-01-24,87000.0
12052,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-01-31,87000.0
12053,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-02-07,88000.0
12054,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-02-14,89000.0
12055,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-02-21,89000.0
12056,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-02-28,90000.0
12057,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-03-07,90000.0
12058,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-03-14,90000.0
12059,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-03-21,90000.0
12060,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-03-28,91000.0
12061,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-04-04,91000.0
12062,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-04-11,92000.0
12063,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-04-18,92000.0
12064,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-04-25,92000.0
12065,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-05-02,86000.0
12066,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-05-09,86000.0
12067,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-05-16,84333.33
12068,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-05-23,77000.0
12069,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-05-30,76000.0
12070,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-06-06,73666.66
12071,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-06-13,75000.0
12072,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-06-20,75000.0
12073,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-06-27,77000.0
12074,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-07-04,77000.0
12075,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-07-11,77000.0
12076,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-07-18,77000.0
12077,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-07-25,77000.0
12078,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-08-01,77500.0
12079,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-08-08,76000.0
12080,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-08-15,76666.66
12081,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-08-22,77000.0
12082,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-08-29,75000.0
12083,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-09-05,75000.0
12084,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-09-12,74000.0
12085,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-09-19,72000.0
12086,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-09-26,72000.0
12087,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-10-03,63000.0
12088,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-10-10,57000.0
12089,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-10-17,57000.0
12090,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-10-24,58000.0
12091,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-10-31,61000.0
12092,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-11-07,61000.0
12093,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-11-14,64000.0
12094,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-11-21,67000.0
12095,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-11-28,67000.0
12096,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-12-05,64000.0
12097,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-12-12,63000.0
12098,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-12-19,61000.0
12099,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2022-12-26,63000.0
12100,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-01-02,64000.0
12101,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-01-09,66000.0
12102,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-01-16,64800.0
12103,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-01-23,64000.0
12104,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-01-30,67222.22
12105,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-02-06,66750.0
12106,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-02-13,66750.0
12107,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-02-20,66750.0
12108,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-02-27,67000.0
12109,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-03-06,67000.0
12110,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-03-13,66000.0
12111,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-03-20,66000.0
12112,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-03-27,71000.0
12113,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-04-03,71000.0
12114,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-04-10,71000.0
12115,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-04-17,71000.0
12116,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-04-24,71000.0
12117,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-05-01,76000.0
12118,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-05-08,75000.0
12119,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-05-15,74000.0
12120,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-05-22,74000.0
12121,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-05-29,71000.0
12122,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-06-05,68000.0
12123,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-06-12,68000.0
12124,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-06-19,68333.33
12125,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-06-26,63000.0
12126,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-07-03,63000.0
12127,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-07-10,64333.33
12128,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-07-17,61000.0
12129,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-07-24,65000.0
12130,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-07-31,64000.0
12131,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-08-07,68000.0
12132,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-08-14,68000.0
12133,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-08-21,68000.0
12134,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-08-28,68000.0
12135,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-09-04,68000.0
12136,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-09-11,68000.0
12137,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-09-18,62800.0
12138,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-09-25,68000.0
12139,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-10-02,69000.0
12140,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-10-09,68000.0
12141,Indonesia,NUSA TENGGARA BARAT,40-49.9 pcs/kg,2023-10-23,67600.0
12177,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-01-06,55000.0
12178,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-01-13,55000.0
12179,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-01-20,55000.0
12180,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-01-27,55000.0
12181,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-02-03,55000.0
12182,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-02-10,55000.0
12183,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-02-17,55000.0
12184,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-02-24,55000.0
12185,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-03-02,55000.0
12186,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-03-09,55000.0
12187,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-03-16,55000.0
12188,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-03-23,55000.0
12189,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-03-30,55000.0
12190,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-04-06,54000.0
12191,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-04-13,61000.0
12192,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-04-20,63000.0
12193,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-04-27,64000.0
12194,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-05-04,65000.0
12195,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-05-11,68000.0
12196,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-05-18,69666.66
12197,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-05-25,70000.0
12198,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-06-01,64666.66
12199,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-06-08,66000.0
12200,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-06-15,65000.0
12201,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-06-22,66750.0
12202,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-06-29,68000.0
12203,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-07-06,68000.0
12204,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-07-13,71000.0
12205,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-07-20,69800.0
12206,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-07-27,72000.0
12207,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-08-03,73000.0
12208,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-08-10,74000.0
12209,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-08-17,74000.0
12210,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-08-24,73000.0
12211,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-08-31,74000.0
12212,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-09-07,74000.0
12213,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-09-14,74000.0
12214,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-09-21,73000.0
12215,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-09-28,71000.0
12216,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-10-05,70000.0
12217,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-10-12,69000.0
12218,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-10-19,69000.0
12219,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-10-26,68666.66
12220,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-11-02,70000.0
12221,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-11-09,69000.0
12222,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-11-16,69000.0
12223,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-11-23,68000.0
12224,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-11-30,66000.0
12225,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-12-07,66000.0
12226,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-12-14,65000.0
12227,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-12-21,65000.0
12228,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2020-12-28,65000.0
12229,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2021-01-04,64000.0
12230,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2021-01-11,64000.0
12231,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2021-01-18,64000.0
12232,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2021-01-25,61000.0
12233,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2021-02-01,62000.0
12234,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2021-02-08,63000.0
12235,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2021-02-15,64000.0
12236,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2021-02-22,64000.0
12237,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2021-03-01,64000.0
12238,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2021-03-08,64000.0
12239,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2021-03-15,64000.0
12240,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2021-03-22,66000.0
12241,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2021-03-29,67000.0
12242,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2021-04-05,67000.0
12243,Indonesia,NUSA TENGGARA BARAT,50-59.9 pcs/kg,2021-04-12,68000.0
